beta,diag,seed,long_mpox_prob,index,distance,distance_cum,r2,r2_adjusted
1.7546450365077175,0.1050742163063708,52089,0.012424242424242424,8101,127.7888884058391,4586.103029806461,0.17175431665749719,0.15846695275360678
1.807867457790731,0.1016045739960427,77543,0.017272727272727273,7403,121.94260945215171,4595.372890201621,0.1684026774674059,0.15506154395084026
1.7854544319252834,0.1023962363101967,75190,0.01,6500,124.16923934694935,4611.034916371812,0.16272449008318457,0.14929226265136408
1.8072445960564032,0.1032609605314441,94903,0.01,5000,110.837719211467,4634.752204810954,0.1540891292038722,0.1405183665707792
1.7247891753276523,0.1040116180052157,35863,0.012424242424242424,26501,156.26259949200897,4651.463210646732,0.14797812037073954,0.1343093201627834
1.60351610495938,0.1168181162604771,35852,0.017272727272727273,24103,215.4831779977268,4659.405648792558,0.14506595778603915,0.13135043839223226
1.758391917528618,0.1041343939845796,83242,0.017272727272727273,14703,201.136769388394,4699.820634875336,0.13017049681660375,0.11621601280831395
1.805888320650514,0.1011063504665345,18928,0.01,7300,135.1332675546625,4706.289727587965,0.12777428606737218,0.11378136017540486
1.758391917528618,0.1041343939845796,83242,0.0196969696969697,14704,193.6078510804766,4707.151898972456,0.12745468103786017,0.11345662779247823
1.7947226313522169,0.1007060388180171,68347,0.012424242424242424,27501,159.48667655951704,4713.394000081045,0.12513900161999292,0.1111037984374259
1.7071872310836618,0.1034044154053017,57795,0.01,900,118.77289253024026,4714.8410365568,0.12460174540786506,0.110557923141681
1.8103670552700692,0.1032965020452077,55113,0.01,12100,126.68859459319928,4716.974242032704,0.12380942737018896,0.10975289411944322
1.793275914380478,0.101924852232543,69062,0.01,6700,175.54201776213011,4722.323157091221,0.12182115014741268,0.1077327194011144
1.806783024627681,0.100023969080492,22049,0.017272727272727273,23203,154.09737181405788,4728.241110603392,0.11961872652856875,0.10549496278303772
1.6707779599617345,0.1052881995668665,95484,0.01,7100,147.3329562589443,4740.282164597377,0.11512901620086158,0.10093322501691815
1.7729930996198502,0.1011916117289249,41786,0.012424242424242424,28501,153.27426398453198,4745.792557624069,0.11307056448786956,0.09884175001441298
1.7820819629117075,0.100165306580636,94635,0.02212121212121212,9505,130.69047402163633,4760.941083441382,0.10739938667674509,0.09307959074107797
1.8010841993994575,0.100525604445001,80166,0.01,3600,122.24974437601088,4762.106466680475,0.1069623516080509,0.0926355444145972
1.8118554656771275,0.1023537255396907,85886,0.012424242424242424,301,115.68059474259285,4768.181519195761,0.10468238950927744,0.09031900538375792
1.7544425677170286,0.1029202327300628,54287,0.01,3900,124.49497981846496,4775.0659681307025,0.10209514820334731,0.08769025753281279
1.807867457790731,0.1016045739960427,77543,0.0196969696969697,7404,126.83059567785683,4777.383070259281,0.10122351960265574,0.0868046455855861
1.8001728670044157,0.1005275175928861,24466,0.012424242424242424,26001,147.95945390545344,4778.108935551804,0.10095038252962796,0.08652712663438145
1.7947226313522169,0.1007060388180171,68347,0.014848484848484849,27502,156.57586020839867,4784.381569231284,0.0985883139145245,0.08412716387037256
1.714950152746956,0.1129149412637174,98036,0.012424242424242424,23401,146.31472926537506,4791.825122017705,0.09578129492627518,0.0812751124919373
1.797987245884351,0.1011892097088043,94023,0.012424242424242424,28301,149.39544839117423,4793.691479434195,0.09507679345042919,0.08055930885337725
1.7943074450918637,0.1051746737381286,63627,0.01,17500,148.63041411501214,4819.872093738588,0.08516537523051759,0.07048888392405528
1.755543330610163,0.1034022055756249,90041,0.0196969696969697,10504,128.04296154025803,4822.075279379201,0.08432883387493373,0.06963892211891665
1.7938147587265088,0.1023634038403708,36384,0.01,8400,123.4706442843804,4823.547138776607,0.08376976135103287,0.06907088051709231
1.8340592112701664,0.1042652328203622,47435,0.01,12000,130.0,4825.19916687384,0.08314205014225762,0.06843309907502115
1.7831269180170577,0.1028273061932599,48026,0.03181818181818182,12609,136.66382110858748,4825.834021182245,0.08290077118515837,0.06818794933251393
1.60351610495938,0.1168181162604771,35852,0.014848484848484849,24102,213.11733857197072,4830.460951089451,0.08114132895825343,0.06640028075972271
1.750754422939511,0.1045344609242358,52680,0.01,6000,130.15375522819156,4830.616420292549,0.08108218076279661,0.06634018366273453
1.8379334864179429,0.1007826755370763,21167,0.01,10000,131.06105447462264,4855.983834404723,0.07140566200087439,0.056508426631904474
1.7992682564270537,0.104298725277009,75887,0.024545454545454544,6606,123.99193522161028,4859.289454230937,0.07014098537165159,0.05522346107280107
1.750862415673444,0.1086507151712449,68953,0.01,16100,135.80132547217644,4867.1345779626845,0.06713612315172779,0.05217039250710309
1.7820819629117075,0.100165306580636,94635,0.012424242424242424,9501,130.04999038831184,4881.684750165664,0.061550241606488365,0.04649489788894534
1.8388702048226024,0.102052651891072,17348,0.012424242424242424,8701,136.8685500763415,4893.361830071429,0.05705529378877039,0.04192783860891103
1.7841657396958672,0.1012555062570434,43932,0.012424242424242424,23801,152.8757665557233,4894.349190648334,0.05667472910109139,0.041541168605386924
1.7405349282737417,0.102320954093021,43258,0.017272727272727273,18603,152.45655118754323,4895.1343188925875,0.056372057309959644,0.041233641117071396
1.796490657855917,0.1030597675798174,93985,0.017272727272727273,25403,152.63682386632658,4897.242591499833,0.055559064969610605,0.04040760611885574
1.6799119478123534,0.1059223183924428,80061,0.017272727272727273,2803,110.7564896518484,4900.453958563431,0.05432002447570217,0.039148687969964846
1.805888320650514,0.1011063504665345,18928,0.012424242424242424,7301,134.27955912945202,4900.553336103995,0.054281668721791076,0.039109716883103274
1.729331000989971,0.1053709162169395,99179,0.01,22800,141.65450928226747,4900.964292871353,0.054123047595759144,0.038948551033124224
1.832122554705496,0.1025096371613554,51049,0.012424242424242424,21101,137.26616480400406,4902.6524453605725,0.05347131481625933,0.038286362647536154
1.7841657396958672,0.1012555062570434,43932,0.01,23800,145.8595214581482,4905.322007778898,0.052440238117428706,0.037238744611291175
1.7831269180170577,0.1028273061932599,48026,0.01,12600,121.8769871632869,4909.357900988683,0.0508803718256603,0.03565385372660679
1.8021869996726696,0.1011191228941935,99659,0.01,9100,134.5213737664019,4912.222816607569,0.04977230796163823,0.03452801343695866
1.6261565760795325,0.1089056951483048,98914,0.017272727272727273,14503,138.8200273735746,4930.75663564934,0.042588361889215665,0.02722881689278589
1.6921120313807037,0.1064523235659461,77817,0.017272727272727273,27203,142.17594733287342,4933.641251651766,0.04146781468434135,0.02609029299478538
1.7841086724093758,0.1035929618395642,12892,0.01,1600,107.37783756436892,4935.412647388261,0.040779380095143924,0.025390814000413653
1.6580641619378853,0.1141553458478313,93293,0.01,17700,136.23142075160197,4938.339801998239,0.039641230198279476,0.024234405014294746
1.60351610495938,0.1168181162604771,35852,0.024545454545454544,24106,206.2571210891881,4938.705700889657,0.03949891223664148,0.024089803876801597
1.8045113293165669,0.1007258149073711,18362,0.01,19500,149.56269588369955,4941.983609847366,0.03822348497002859,0.022793915210189475
1.755543330610163,0.1034022055756249,90041,0.014848484848484849,10502,135.30705820466278,4949.989898979593,0.03510469749747114,0.019625093714008113
1.6707779599617345,0.1052881995668665,95484,0.012424242424242424,7101,133.00375934536586,4959.476686103081,0.03140265841179135,0.015863663626953795
1.8169824250918731,0.100471293716217,61545,0.014848484848484849,22402,152.7121475194426,4959.934273758071,0.03122391429782445,0.015682051960356436
1.8121399244763592,0.1021335963242862,18499,0.01,18300,130.6981254647518,4960.233059040674,0.031107193091876706,0.015563458221693027
1.7541341245091315,0.1022545630120435,67976,0.01,11200,137.0766209096212,4964.720535941575,0.029353303391975727,0.013781431253879095
1.7546450365077175,0.1050742163063708,52089,0.01,8100,125.88089608832628,4966.727292694859,0.028568467482885884,0.01298400439437597
1.6921120313807037,0.1064523235659461,77817,0.0196969696969697,27204,150.81445554057476,4967.353319424742,0.02832356560036564,0.012735173604649486
1.7782170417593612,0.1024332323642256,51166,0.017272727272727273,2403,117.66052864066182,4971.441038572217,0.026723689610472112,0.011109631155025168
