COUNTRY,DATE,ISO3,WHO_REGION,TOTAL_CONF_CASES,TOTAL_PROB_CASES,TOTAL_CONF_DEATHS,NEW_CONF_CASES,NEW_PROB_CASES,NEW_CONF_DEATHS
Bulgaria,2022-12-27,BGR,EURO,6,0,0,0,0,0
Croatia,2022-12-27,HRV,EURO,29,0,0,0,0,0
Cyprus,2022-12-27,CYP,EURO,5,0,0,0,0,0
Czechia,2022-12-27,CZE,EURO,71,0,1,0,0,0
Denmark,2022-12-27,DNK,EURO,192,0,0,0,0,0
Estonia,2022-12-27,EST,EURO,11,0,0,0,0,0
Finland,2022-12-27,FIN,EURO,42,0,0,0,0,0
France,2022-12-27,FRA,EURO,4114,0,0,4,0,0
Georgia,2022-12-27,GEO,EURO,2,0,0,0,0,0
Germany,2022-12-27,DEU,EURO,3676,0,0,0,0,0
Gibraltar,2022-12-27,GIB,EURO,6,0,0,0,0,0
Greece,2022-12-27,GRC,EURO,85,0,0,0,0,0
Greenland,2022-12-27,GRL,EURO,2,0,0,0,0,0
Hungary,2022-12-27,HUN,EURO,80,0,0,0,0,0
Iceland,2022-12-27,ISL,EURO,16,0,0,0,0,0
Ireland,2022-12-27,IRL,EURO,225,0,0,0,0,0
Israel,2022-12-27,ISR,EURO,262,0,0,0,0,0
Italy,2022-12-27,ITA,EURO,938,0,0,2,0,0
Latvia,2022-12-27,LVA,EURO,6,0,0,0,0,0
Lithuania,2022-12-27,LTU,EURO,5,0,0,0,0,0
Luxembourg,2022-12-27,LUX,EURO,57,0,0,0,0,0
Malta,2022-12-27,MLT,EURO,33,0,0,0,0,0
Monaco,2022-12-27,MCO,EURO,3,0,0,0,0,0
Montenegro,2022-12-27,MNE,EURO,2,0,0,0,0,0
Netherlands,2022-12-27,NLD,EURO,1256,0,0,0,0,0
Norway,2022-12-27,NOR,EURO,93,0,0,0,0,0
Poland,2022-12-27,POL,EURO,214,0,0,0,0,0
Portugal,2022-12-27,PRT,EURO,948,0,0,0,0,0
Republic of Moldova,2022-12-27,MDA,EURO,2,0,0,0,0,0
Romania,2022-12-27,ROU,EURO,46,0,0,0,0,0
Russian Federation,2022-12-27,RUS,EURO,2,0,0,0,0,0
San Marino,2022-12-27,SMR,EURO,1,0,0,0,0,0
Serbia,2022-12-27,SRB,EURO,40,0,0,0,0,0
Slovakia,2022-12-27,SVK,EURO,14,0,0,0,0,0
Slovenia,2022-12-27,SVN,EURO,47,0,0,0,0,0
Spain,2022-12-27,ESP,EURO,7496,0,3,0,0,0
Sweden,2022-12-27,SWE,EURO,250,0,0,0,0,0
Switzerland,2022-12-27,CHE,EURO,551,0,0,0,0,0
The United Kingdom,2022-12-27,GBR,EURO,3730,0,0,0,0,0
Türkiye,2022-12-27,TUR,EURO,12,0,0,0,0,0
Ukraine,2022-12-27,UKR,EURO,5,0,0,0,0,0
Benin,2023-01-01,BEN,AFRO,3,0,0,0,0,0
Cameroon,2023-01-01,CMR,AFRO,18,0,3,0,0,0
Central African Republic,2023-01-01,CAF,AFRO,30,0,0,1,0,0
Congo,2023-01-01,COG,AFRO,5,0,0,0,0,0
Ghana,2023-01-01,GHA,AFRO,122,0,4,0,0,0
Liberia,2023-01-01,LBR,AFRO,6,0,0,0,0,0
Mozambique,2023-01-01,MOZ,AFRO,1,0,1,0,0,0
Nigeria,2023-01-01,NGA,AFRO,769,0,7,7,0,0
South Africa,2023-01-01,ZAF,AFRO,5,0,0,0,0,0
Argentina,2023-01-02,ARG,AMRO,1036,0,2,11,0,0
Aruba,2023-01-02,ABW,AMRO,3,0,0,0,0,0
Bahamas,2023-01-02,BHS,AMRO,2,0,0,0,0,0
Barbados,2023-01-02,BRB,AMRO,1,0,0,0,0,0
Bermuda,2023-01-02,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2023-01-02,BOL,AMRO,262,0,0,1,0,0
Brazil,2023-01-02,BRA,AMRO,10924,0,15,62,0,1
Canada,2023-01-02,CAN,AMRO,1481,0,0,1,0,0
Chile,2023-01-02,CHL,AMRO,1411,0,2,11,0,0
Colombia,2023-01-02,COL,AMRO,4066,0,0,7,0,0
Costa Rica,2023-01-02,CRI,AMRO,124,0,0,21,0,0
Cuba,2023-01-02,CUB,AMRO,8,0,1,0,0,0
Curaçao,2023-01-02,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2023-01-02,DOM,AMRO,65,0,1,0,0,0
Ecuador,2023-01-02,ECU,AMRO,472,0,2,7,0,0
El Salvador,2023-01-02,SLV,AMRO,85,0,0,3,0,0
Guadeloupe,2023-01-02,GLP,AMRO,1,0,0,0,0,0
Guatemala,2023-01-02,GTM,AMRO,322,0,0,20,0,0
Guyana,2023-01-02,GUY,AMRO,2,0,0,0,0,0
Honduras,2023-01-02,HND,AMRO,16,0,0,2,0,0
Jamaica,2023-01-02,JAM,AMRO,18,0,0,0,0,0
Martinique,2023-01-02,MTQ,AMRO,1,0,0,0,0,0
Mexico,2023-01-02,MEX,AMRO,3810,0,23,42,0,2
Panama,2023-01-02,PAN,AMRO,99,0,0,10,0,0
Paraguay,2023-01-02,PRY,AMRO,61,0,0,8,0,0
Peru,2023-01-02,PER,AMRO,3710,0,23,11,0,0
Saint Martin,2023-01-02,MAF,AMRO,1,0,0,0,0,0
United States of America,2023-01-02,USA,AMRO,30140,0,54,47,0,1
Uruguay,2023-01-02,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2023-01-02,VEN,AMRO,12,0,0,0,0,0
Andorra,2023-01-03,AND,EURO,4,0,0,0,0,0
Austria,2023-01-03,AUT,EURO,327,0,0,0,0,0
Belgium,2023-01-03,BEL,EURO,790,0,1,0,0,0
Bosnia and Herzegovina,2023-01-03,BIH,EURO,9,0,0,0,0,0
Bulgaria,2023-01-03,BGR,EURO,6,0,0,0,0,0
Croatia,2023-01-03,HRV,EURO,31,0,0,2,0,0
Cyprus,2023-01-03,CYP,EURO,5,0,0,0,0,0
Czechia,2023-01-03,CZE,EURO,71,0,1,0,0,0
Denmark,2023-01-03,DNK,EURO,192,0,0,0,0,0
Estonia,2023-01-03,EST,EURO,11,0,0,0,0,0
Finland,2023-01-03,FIN,EURO,42,0,0,0,0,0
France,2023-01-03,FRA,EURO,4114,0,0,0,0,0
Georgia,2023-01-03,GEO,EURO,2,0,0,0,0,0
Germany,2023-01-03,DEU,EURO,3677,0,0,1,0,0
Gibraltar,2023-01-03,GIB,EURO,6,0,0,0,0,0
Greece,2023-01-03,GRC,EURO,85,0,0,0,0,0
Greenland,2023-01-03,GRL,EURO,2,0,0,0,0,0
Hungary,2023-01-03,HUN,EURO,80,0,0,0,0,0
Iceland,2023-01-03,ISL,EURO,16,0,0,0,0,0
Ireland,2023-01-03,IRL,EURO,227,0,0,2,0,0
Israel,2023-01-03,ISR,EURO,262,0,0,0,0,0
Italy,2023-01-03,ITA,EURO,951,0,0,13,0,0
Latvia,2023-01-03,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-01-03,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-01-03,LUX,EURO,57,0,0,0,0,0
Malta,2023-01-03,MLT,EURO,33,0,0,0,0,0
Monaco,2023-01-03,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-01-03,MNE,EURO,2,0,0,0,0,0
Netherlands,2023-01-03,NLD,EURO,1259,0,0,3,0,0
Norway,2023-01-03,NOR,EURO,94,0,0,1,0,0
Poland,2023-01-03,POL,EURO,214,0,0,0,0,0
Portugal,2023-01-03,PRT,EURO,950,0,0,2,0,0
Republic of Moldova,2023-01-03,MDA,EURO,2,0,0,0,0,0
Romania,2023-01-03,ROU,EURO,46,0,0,0,0,0
Russian Federation,2023-01-03,RUS,EURO,2,0,0,0,0,0
San Marino,2023-01-03,SMR,EURO,1,0,0,0,0,0
Serbia,2023-01-03,SRB,EURO,40,0,0,0,0,0
Slovakia,2023-01-03,SVK,EURO,14,0,0,0,0,0
Slovenia,2023-01-03,SVN,EURO,47,0,0,0,0,0
Spain,2023-01-03,ESP,EURO,7500,0,3,4,0,0
Sweden,2023-01-03,SWE,EURO,253,0,0,3,0,0
Switzerland,2023-01-03,CHE,EURO,551,0,0,0,0,0
The United Kingdom,2023-01-03,GBR,EURO,3730,0,0,0,0,0
Türkiye,2023-01-03,TUR,EURO,12,0,0,0,0,0
Ukraine,2023-01-03,UKR,EURO,5,0,0,0,0,0
Andorra,2023-01-06,AND,EURO,4,0,0,0,0,0
Austria,2023-01-06,AUT,EURO,327,0,0,0,0,0
Belgium,2023-01-06,BEL,EURO,790,0,1,0,0,0
Bosnia and Herzegovina,2023-01-06,BIH,EURO,9,0,0,0,0,0
Bulgaria,2023-01-06,BGR,EURO,6,0,0,0,0,0
Croatia,2023-01-06,HRV,EURO,31,0,0,0,0,0
Cyprus,2023-01-06,CYP,EURO,5,0,0,0,0,0
Czechia,2023-01-06,CZE,EURO,71,0,1,0,0,0
Denmark,2023-01-06,DNK,EURO,192,0,0,0,0,0
Estonia,2023-01-06,EST,EURO,11,0,0,0,0,0
Finland,2023-01-06,FIN,EURO,42,0,0,0,0,0
France,2023-01-06,FRA,EURO,4114,0,0,0,0,0
Georgia,2023-01-06,GEO,EURO,2,0,0,0,0,0
Germany,2023-01-06,DEU,EURO,3677,0,0,0,0,0
Gibraltar,2023-01-06,GIB,EURO,6,0,0,0,0,0
Greece,2023-01-06,GRC,EURO,85,0,0,0,0,0
Greenland,2023-01-06,GRL,EURO,2,0,0,0,0,0
Hungary,2023-01-06,HUN,EURO,80,0,0,0,0,0
Iceland,2023-01-06,ISL,EURO,16,0,0,0,0,0
Ireland,2023-01-06,IRL,EURO,227,0,0,0,0,0
Israel,2023-01-06,ISR,EURO,262,0,0,0,0,0
Italy,2023-01-06,ITA,EURO,951,0,0,0,0,0
Latvia,2023-01-06,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-01-06,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-01-06,LUX,EURO,57,0,0,0,0,0
Malta,2023-01-06,MLT,EURO,33,0,0,0,0,0
Monaco,2023-01-06,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-01-06,MNE,EURO,2,0,0,0,0,0
Netherlands,2023-01-06,NLD,EURO,1259,0,0,0,0,0
Norway,2023-01-06,NOR,EURO,94,0,0,0,0,0
Poland,2023-01-06,POL,EURO,214,0,0,0,0,0
Portugal,2023-01-06,PRT,EURO,950,0,0,0,0,0
Republic of Moldova,2023-01-06,MDA,EURO,2,0,0,0,0,0
Romania,2023-01-06,ROU,EURO,46,0,0,0,0,0
Russian Federation,2023-01-06,RUS,EURO,2,0,0,0,0,0
San Marino,2023-01-06,SMR,EURO,1,0,0,0,0,0
Serbia,2023-01-06,SRB,EURO,40,0,0,0,0,0
Slovakia,2023-01-06,SVK,EURO,14,0,0,0,0,0
Slovenia,2023-01-06,SVN,EURO,47,0,0,0,0,0
Spain,2023-01-06,ESP,EURO,7500,0,3,0,0,0
Sweden,2023-01-06,SWE,EURO,255,0,0,2,0,0
Switzerland,2023-01-06,CHE,EURO,551,0,0,0,0,0
The United Kingdom,2023-01-06,GBR,EURO,3730,0,0,0,0,0
Türkiye,2023-01-06,TUR,EURO,12,0,0,0,0,0
Ukraine,2023-01-06,UKR,EURO,5,0,0,0,0,0
Benin,2023-01-08,BEN,AFRO,3,0,0,0,0,0
Cameroon,2023-01-08,CMR,AFRO,18,0,3,0,0,0
Central African Republic,2023-01-08,CAF,AFRO,32,0,0,2,0,0
Congo,2023-01-08,COG,AFRO,5,0,0,0,0,0
Democratic Republic of the Congo,2023-01-08,COD,AFRO,1,0,0,1,0,0
Ghana,2023-01-08,GHA,AFRO,122,0,4,0,0,0
Liberia,2023-01-08,LBR,AFRO,6,0,0,0,0,0
Nigeria,2023-01-08,NGA,AFRO,772,0,7,3,0,0
South Africa,2023-01-08,ZAF,AFRO,5,0,0,0,0,0
Argentina,2023-01-09,ARG,AMRO,1055,0,2,19,0,0
Aruba,2023-01-09,ABW,AMRO,3,0,0,0,0,0
Bahamas,2023-01-09,BHS,AMRO,2,0,0,0,0,0
Barbados,2023-01-09,BRB,AMRO,1,0,0,0,0,0
Bermuda,2023-01-09,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2023-01-09,BOL,AMRO,263,0,0,1,0,0
Brazil,2023-01-09,BRA,AMRO,10962,0,15,38,0,0
Canada,2023-01-09,CAN,AMRO,1482,0,0,1,0,0
Chile,2023-01-09,CHL,AMRO,1414,0,2,3,0,0
Colombia,2023-01-09,COL,AMRO,4069,0,0,3,0,0
Costa Rica,2023-01-09,CRI,AMRO,141,0,0,17,0,0
Cuba,2023-01-09,CUB,AMRO,8,0,1,0,0,0
Curaçao,2023-01-09,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2023-01-09,DOM,AMRO,66,0,1,1,0,0
Ecuador,2023-01-09,ECU,AMRO,488,0,2,16,0,0
El Salvador,2023-01-09,SLV,AMRO,88,0,0,3,0,0
Guadeloupe,2023-01-09,GLP,AMRO,1,0,0,0,0,0
Guatemala,2023-01-09,GTM,AMRO,341,0,0,19,0,0
Guyana,2023-01-09,GUY,AMRO,2,0,0,0,0,0
Honduras,2023-01-09,HND,AMRO,17,0,0,1,0,0
Jamaica,2023-01-09,JAM,AMRO,18,0,0,0,0,0
Martinique,2023-01-09,MTQ,AMRO,7,0,0,6,0,0
Mexico,2023-01-09,MEX,AMRO,3846,0,24,36,0,1
Panama,2023-01-09,PAN,AMRO,107,0,0,8,0,0
Paraguay,2023-01-09,PRY,AMRO,68,0,0,7,0,0
Peru,2023-01-09,PER,AMRO,3721,0,23,11,0,0
Saint Martin,2023-01-09,MAF,AMRO,1,0,0,0,0,0
United States of America,2023-01-09,USA,AMRO,30189,0,55,49,0,1
Uruguay,2023-01-09,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2023-01-09,VEN,AMRO,12,0,0,0,0,0
Andorra,2023-01-10,AND,EURO,4,0,0,0,0,0
Austria,2023-01-10,AUT,EURO,327,0,0,0,0,0
Belgium,2023-01-10,BEL,EURO,790,0,1,0,0,0
Bosnia and Herzegovina,2023-01-10,BIH,EURO,9,0,0,0,0,0
Bulgaria,2023-01-10,BGR,EURO,6,0,0,0,0,0
Croatia,2023-01-10,HRV,EURO,31,0,0,0,0,0
Cyprus,2023-01-10,CYP,EURO,5,0,0,0,0,0
Czechia,2023-01-10,CZE,EURO,71,0,1,0,0,0
Denmark,2023-01-10,DNK,EURO,192,0,0,0,0,0
Estonia,2023-01-10,EST,EURO,11,0,0,0,0,0
Finland,2023-01-10,FIN,EURO,42,0,0,0,0,0
France,2023-01-10,FRA,EURO,4114,0,0,0,0,0
Georgia,2023-01-10,GEO,EURO,2,0,0,0,0,0
Germany,2023-01-10,DEU,EURO,3677,0,0,0,0,0
Gibraltar,2023-01-10,GIB,EURO,6,0,0,0,0,0
Greece,2023-01-10,GRC,EURO,85,0,0,0,0,0
Greenland,2023-01-10,GRL,EURO,2,0,0,0,0,0
Hungary,2023-01-10,HUN,EURO,80,0,0,0,0,0
Iceland,2023-01-10,ISL,EURO,16,0,0,0,0,0
Ireland,2023-01-10,IRL,EURO,227,0,0,0,0,0
Israel,2023-01-10,ISR,EURO,262,0,0,0,0,0
Italy,2023-01-10,ITA,EURO,951,0,0,0,0,0
Latvia,2023-01-10,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-01-10,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-01-10,LUX,EURO,57,0,0,0,0,0
Malta,2023-01-10,MLT,EURO,33,0,0,0,0,0
Monaco,2023-01-10,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-01-10,MNE,EURO,2,0,0,0,0,0
Mozambique,2023-01-10,MOZ,AFRO,1,0,1,0,0,0
Netherlands,2023-01-10,NLD,EURO,1259,0,0,0,0,0
Norway,2023-01-10,NOR,EURO,94,0,0,0,0,0
Poland,2023-01-10,POL,EURO,214,0,0,0,0,0
Portugal,2023-01-10,PRT,EURO,950,0,0,0,0,0
Republic of Moldova,2023-01-10,MDA,EURO,2,0,0,0,0,0
Romania,2023-01-10,ROU,EURO,46,0,0,0,0,0
Russian Federation,2023-01-10,RUS,EURO,2,0,0,0,0,0
San Marino,2023-01-10,SMR,EURO,1,0,0,0,0,0
Serbia,2023-01-10,SRB,EURO,40,0,0,0,0,0
Slovakia,2023-01-10,SVK,EURO,14,0,0,0,0,0
Slovenia,2023-01-10,SVN,EURO,47,0,0,0,0,0
Spain,2023-01-10,ESP,EURO,7505,0,3,5,0,0
Sweden,2023-01-10,SWE,EURO,255,0,0,0,0,0
Switzerland,2023-01-10,CHE,EURO,551,0,0,0,0,0
The United Kingdom,2023-01-10,GBR,EURO,3730,0,0,0,0,0
Türkiye,2023-01-10,TUR,EURO,12,0,0,0,0,0
Ukraine,2023-01-10,UKR,EURO,5,0,0,0,0,0
United Arab Emirates,2023-01-11,ARE,EMRO,17,0,0,1,0,0
New Zealand,2023-01-12,NZL,WPRO,41,0,0,1,0,0
Andorra,2023-01-13,AND,EURO,4,0,0,0,0,0
Austria,2023-01-13,AUT,EURO,327,0,0,0,0,0
Belgium,2023-01-13,BEL,EURO,790,0,1,0,0,0
Bosnia and Herzegovina,2023-01-13,BIH,EURO,9,0,0,0,0,0
Bulgaria,2023-01-13,BGR,EURO,6,0,0,0,0,0
Croatia,2023-01-13,HRV,EURO,31,0,0,0,0,0
Cyprus,2023-01-13,CYP,EURO,5,0,0,0,0,0
Czechia,2023-01-13,CZE,EURO,71,0,1,0,0,0
Denmark,2023-01-13,DNK,EURO,192,0,0,0,0,0
Estonia,2023-01-13,EST,EURO,11,0,0,0,0,0
Finland,2023-01-13,FIN,EURO,42,0,0,0,0,0
France,2023-01-13,FRA,EURO,4114,0,0,0,0,0
Georgia,2023-01-13,GEO,EURO,2,0,0,0,0,0
Germany,2023-01-13,DEU,EURO,3700,0,0,23,0,0
Gibraltar,2023-01-13,GIB,EURO,6,0,0,0,0,0
Greece,2023-01-13,GRC,EURO,85,0,0,0,0,0
Greenland,2023-01-13,GRL,EURO,2,0,0,0,0,0
Hungary,2023-01-13,HUN,EURO,80,0,0,0,0,0
Iceland,2023-01-13,ISL,EURO,16,0,0,0,0,0
Ireland,2023-01-13,IRL,EURO,227,0,0,0,0,0
Israel,2023-01-13,ISR,EURO,262,0,0,0,0,0
Italy,2023-01-13,ITA,EURO,951,0,0,0,0,0
Latvia,2023-01-13,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-01-13,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-01-13,LUX,EURO,57,0,0,0,0,0
Malta,2023-01-13,MLT,EURO,33,0,0,0,0,0
Monaco,2023-01-13,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-01-13,MNE,EURO,2,0,0,0,0,0
Netherlands,2023-01-13,NLD,EURO,1260,0,0,1,0,0
Norway,2023-01-13,NOR,EURO,94,0,0,0,0,0
Poland,2023-01-13,POL,EURO,214,0,0,0,0,0
Portugal,2023-01-13,PRT,EURO,950,0,0,0,0,0
Republic of Moldova,2023-01-13,MDA,EURO,2,0,0,0,0,0
Romania,2023-01-13,ROU,EURO,46,0,0,0,0,0
Russian Federation,2023-01-13,RUS,EURO,2,0,0,0,0,0
San Marino,2023-01-13,SMR,EURO,1,0,0,0,0,0
Serbia,2023-01-13,SRB,EURO,40,0,0,0,0,0
Singapore,2023-01-13,SGP,WPRO,21,0,0,2,0,0
Slovakia,2023-01-13,SVK,EURO,14,0,0,0,0,0
Slovenia,2023-01-13,SVN,EURO,47,0,0,0,0,0
Spain,2023-01-13,ESP,EURO,7505,0,3,0,0,0
Sweden,2023-01-13,SWE,EURO,255,0,0,0,0,0
Switzerland,2023-01-13,CHE,EURO,551,0,0,0,0,0
The United Kingdom,2023-01-13,GBR,EURO,3730,0,0,0,0,0
Türkiye,2023-01-13,TUR,EURO,12,0,0,0,0,0
Ukraine,2023-01-13,UKR,EURO,5,0,0,0,0,0
Benin,2023-01-15,BEN,AFRO,3,0,0,0,0,0
Cameroon,2023-01-15,CMR,AFRO,18,0,3,0,0,0
Central African Republic,2023-01-15,CAF,AFRO,34,0,0,2,0,0
Congo,2023-01-15,COG,AFRO,5,0,0,0,0,0
Democratic Republic of the Congo,2023-01-15,COD,AFRO,2,0,0,1,0,0
Ghana,2023-01-15,GHA,AFRO,122,0,4,0,0,0
Liberia,2023-01-15,LBR,AFRO,6,0,0,0,0,0
Mozambique,2023-01-15,MOZ,AFRO,1,0,1,0,0,0
Nigeria,2023-01-15,NGA,AFRO,780,0,8,8,0,1
South Africa,2023-01-15,ZAF,AFRO,5,0,0,0,0,0
Argentina,2023-01-16,ARG,AMRO,1067,0,2,12,0,0
Aruba,2023-01-16,ABW,AMRO,3,0,0,0,0,0
Bahamas,2023-01-16,BHS,AMRO,2,0,0,0,0,0
Barbados,2023-01-16,BRB,AMRO,1,0,0,0,0,0
Bermuda,2023-01-16,BMU,AMRO,1,0,0,0,0,0
Bolivia (Plurinational State of),2023-01-16,BOL,AMRO,263,0,0,0,0,0
Brazil,2023-01-16,BRA,AMRO,10995,0,15,33,0,0
Canada,2023-01-16,CAN,AMRO,1485,0,0,3,0,0
Chile,2023-01-16,CHL,AMRO,1422,0,2,8,0,0
Colombia,2023-01-16,COL,AMRO,4072,0,0,3,0,0
Costa Rica,2023-01-16,CRI,AMRO,153,0,0,12,0,0
Cuba,2023-01-16,CUB,AMRO,8,0,1,0,0,0
Curaçao,2023-01-16,CUW,AMRO,3,0,0,0,0,0
Dominican Republic,2023-01-16,DOM,AMRO,69,0,1,3,0,0
Ecuador,2023-01-16,ECU,AMRO,509,0,2,21,0,0
El Salvador,2023-01-16,SLV,AMRO,92,0,0,4,0,0
Guadeloupe,2023-01-16,GLP,AMRO,1,0,0,0,0,0
Guatemala,2023-01-16,GTM,AMRO,356,0,0,15,0,0
Guyana,2023-01-16,GUY,AMRO,2,0,0,0,0,0
Honduras,2023-01-16,HND,AMRO,17,0,0,0,0,0
Jamaica,2023-01-16,JAM,AMRO,18,0,0,0,0,0
Martinique,2023-01-16,MTQ,AMRO,7,0,0,0,0,0
Mexico,2023-01-16,MEX,AMRO,3869,0,24,23,0,0
Panama,2023-01-16,PAN,AMRO,116,0,0,9,0,0
Paraguay,2023-01-16,PRY,AMRO,79,0,0,11,0,0
Peru,2023-01-16,PER,AMRO,3729,0,23,8,0,0
Saint Martin,2023-01-16,MAF,AMRO,1,0,0,0,0,0
United States of America,2023-01-16,USA,AMRO,30226,0,55,37,0,0
Uruguay,2023-01-16,URY,AMRO,19,0,0,0,0,0
Venezuela (Bolivarian Republic of),2023-01-16,VEN,AMRO,12,0,0,0,0,0
Andorra,2023-01-17,AND,EURO,4,0,0,0,0,0
Austria,2023-01-17,AUT,EURO,327,0,0,0,0,0
Belgium,2023-01-17,BEL,EURO,790,0,1,0,0,0
Bosnia and Herzegovina,2023-01-17,BIH,EURO,9,0,0,0,0,0
Bulgaria,2023-01-17,BGR,EURO,6,0,0,0,0,0
Croatia,2023-01-17,HRV,EURO,33,0,0,2,0,0
Cyprus,2023-01-17,CYP,EURO,5,0,0,0,0,0
Czechia,2023-01-17,CZE,EURO,71,0,1,0,0,0
Denmark,2023-01-17,DNK,EURO,192,0,0,0,0,0
Estonia,2023-01-17,EST,EURO,11,0,0,0,0,0
Finland,2023-01-17,FIN,EURO,42,0,0,0,0,0
France,2023-01-17,FRA,EURO,4114,0,0,0,0,0
Georgia,2023-01-17,GEO,EURO,2,0,0,0,0,0
Germany,2023-01-17,DEU,EURO,3684,0,0,-16,0,0
Gibraltar,2023-01-17,GIB,EURO,6,0,0,0,0,0
Greece,2023-01-17,GRC,EURO,86,0,0,1,0,0
Greenland,2023-01-17,GRL,EURO,2,0,0,0,0,0
Hungary,2023-01-17,HUN,EURO,80,0,0,0,0,0
Iceland,2023-01-17,ISL,EURO,16,0,0,0,0,0
Ireland,2023-01-17,IRL,EURO,227,0,0,0,0,0
Israel,2023-01-17,ISR,EURO,262,0,0,0,0,0
Italy,2023-01-17,ITA,EURO,959,0,0,8,0,0
Latvia,2023-01-17,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-01-17,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-01-17,LUX,EURO,57,0,0,0,0,0
Malta,2023-01-17,MLT,EURO,33,0,0,0,0,0
Monaco,2023-01-17,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-01-17,MNE,EURO,2,0,0,0,0,0
Netherlands,2023-01-17,NLD,EURO,1260,0,0,0,0,0
Norway,2023-01-17,NOR,EURO,94,0,0,0,0,0
Poland,2023-01-17,POL,EURO,215,0,0,1,0,0
Portugal,2023-01-17,PRT,EURO,950,0,0,0,0,0
Republic of Moldova,2023-01-17,MDA,EURO,2,0,0,0,0,0
Romania,2023-01-17,ROU,EURO,47,0,0,1,0,0
Russian Federation,2023-01-17,RUS,EURO,2,0,0,0,0,0
San Marino,2023-01-17,SMR,EURO,1,0,0,0,0,0
Serbia,2023-01-17,SRB,EURO,40,0,0,0,0,0
Slovakia,2023-01-17,SVK,EURO,14,0,0,0,0,0
Slovenia,2023-01-17,SVN,EURO,47,0,0,0,0,0
Spain,2023-01-17,ESP,EURO,7514,0,3,9,0,0
Sweden,2023-01-17,SWE,EURO,257,0,0,2,0,0
Switzerland,2023-01-17,CHE,EURO,551,0,0,0,0,0
The United Kingdom,2023-01-17,GBR,EURO,3735,0,0,5,0,0
Türkiye,2023-01-17,TUR,EURO,12,0,0,0,0,0
Ukraine,2023-01-17,UKR,EURO,5,0,0,0,0,0
Japan,2023-01-19,JPN,WPRO,9,0,0,1,0,0
Andorra,2023-01-20,AND,EURO,4,0,0,0,0,0
Austria,2023-01-20,AUT,EURO,327,0,0,0,0,0
Belgium,2023-01-20,BEL,EURO,790,0,1,0,0,0
Bosnia and Herzegovina,2023-01-20,BIH,EURO,9,0,0,0,0,0
Bulgaria,2023-01-20,BGR,EURO,6,0,0,0,0,0
Croatia,2023-01-20,HRV,EURO,33,0,0,0,0,0
Cyprus,2023-01-20,CYP,EURO,5,0,0,0,0,0
Czechia,2023-01-20,CZE,EURO,71,0,1,0,0,0
Denmark,2023-01-20,DNK,EURO,192,0,0,0,0,0
Estonia,2023-01-20,EST,EURO,11,0,0,0,0,0
Finland,2023-01-20,FIN,EURO,42,0,0,0,0,0
France,2023-01-20,FRA,EURO,4114,0,0,0,0,0
Georgia,2023-01-20,GEO,EURO,2,0,0,0,0,0
Germany,2023-01-20,DEU,EURO,3689,0,0,5,0,0
Gibraltar,2023-01-20,GIB,EURO,6,0,0,0,0,0
Greece,2023-01-20,GRC,EURO,86,0,0,0,0,0
Greenland,2023-01-20,GRL,EURO,2,0,0,0,0,0
Hungary,2023-01-20,HUN,EURO,80,0,0,0,0,0
Iceland,2023-01-20,ISL,EURO,16,0,0,0,0,0
India,2023-01-20,IND,SEARO,22,0,1,2,0,0
Indonesia,2023-01-20,IDN,SEARO,1,0,0,0,0,0
Ireland,2023-01-20,IRL,EURO,227,0,0,0,0,0
Israel,2023-01-20,ISR,EURO,262,0,0,0,0,0
Italy,2023-01-20,ITA,EURO,954,0,0,-5,0,0
Latvia,2023-01-20,LVA,EURO,6,0,0,0,0,0
Lithuania,2023-01-20,LTU,EURO,5,0,0,0,0,0
Luxembourg,2023-01-20,LUX,EURO,57,0,0,0,0,0
Malta,2023-01-20,MLT,EURO,33,0,0,0,0,0
Monaco,2023-01-20,MCO,EURO,3,0,0,0,0,0
Montenegro,2023-01-20,MNE,EURO,2,0,0,0,0,0
Netherlands,2023-01-20,NLD,EURO,1260,0,0,0,0,0
Norway,2023-01-20,NOR,EURO,94,0,0,0,0,0
