beta,diag,seed,diag_factor,index,distance,distance_cum,r2,r2_adjusted
1.8779121856653544,0.1011640165946582,1450,0.18818181818181817,12418,114.07453703609758,736.7597980346104,0.9786241493230088,0.9782812212372817
1.6698181881536391,0.1126845351999468,66197,0.12878787878787878,612,86.84468895678077,737.5459307731281,0.9785785083386317,0.978234848044599
1.60351610495938,0.1168181162604771,35852,0.25747474747474747,24125,126.07537428062626,739.5316085198793,0.9784630079010321,0.9781174946588027
1.786429355714254,0.1031597484140038,23025,0.21787878787878787,19921,119.3859288191033,739.9952702551551,0.9784359934788728,0.9780900468501916
1.7947226313522169,0.1007060388180171,68347,0.25747474747474747,27525,136.9634987870856,742.5840019822673,0.9782848544814274,0.9779364831629477
1.7710358341366503,0.1015673583325179,49451,0.33666666666666667,33,69.17369442208505,742.930683173067,0.9782645739749959,0.977915877300798
1.7977962902064133,0.1007459130795648,95469,0.1782828282828283,7917,109.6540012949824,743.2879657306447,0.9782436633945781,0.9778946312565232
1.8118554656771275,0.1023537255396907,85886,0.2673737373737374,326,81.71903083125741,745.1758181798441,0.9781330066507476,0.9777821992708131
1.6649587635414316,0.1123785164400981,57158,0.1485858585858586,18714,120.39933554633927,745.5407433534401,0.978111584135216,0.9777604330785618
1.8067600217974848,0.1009665172442581,27196,0.22777777777777777,14622,114.04385121522334,745.7392305625339,0.9780999277664709,0.9777485897092485
1.8424853639008385,0.1011316901801271,65383,0.1485858585858586,1914,90.59249417032296,747.1438951099045,0.9780173486946515,0.9776646858394855
1.796490657855917,0.1030597675798174,93985,0.19808080808080808,25419,127.04329970525797,747.2830788931327,0.9780091577328306,0.9776563634718599
1.8201477015080352,0.1035198989703696,29518,0.19808080808080808,26719,133.46909754696028,747.3352661289309,0.9780060861221478,0.9776532425840004
1.805888320650514,0.1011063504665345,18928,0.1386868686868687,7313,106.5598423422257,747.5413032067191,0.9779939571979129,0.9776409190780934
1.8692970904017951,0.1011376918962751,79684,0.1485858585858586,3714,101.65628362280415,747.7004747892033,0.9779845848473678,0.9776313963689833
1.7015526081948869,0.1049378467358201,45604,0.23767676767676768,8023,112.24972160321823,748.0581528196856,0.9779635167484535,0.9776099902791774
1.684337588877433,0.1113011872937215,34264,0.1386868686868687,23113,123.75378782081783,748.9078715035648,0.9779134258665487,0.9775590958002367
1.6911975644244612,0.1130505215343623,86806,0.23767676767676768,25223,133.7796696064092,750.7096642511004,0.9778070221221252,0.9774509850438705
1.8372908105974588,0.1000675066276885,52066,0.207979797979798,24920,126.63332894621384,754.0563639410518,0.9776087063349614,0.9772494877200143
1.8692970904017951,0.1011376918962751,79684,0.15848484848484848,3715,102.27414140436476,755.0099337094844,0.9775520390558254,0.9771919113401435
1.826252417628166,0.1007948061406749,73493,0.24757575757575756,18024,124.23767544509194,755.8816044857818,0.9775001760908345,0.9771392163489763
1.7015526081948869,0.1049378467358201,45604,0.1782828282828283,8017,110.97747519204066,756.9729189343566,0.977435160331381,0.9770731575559486
1.6580641619378853,0.1141553458478313,93293,0.19808080808080808,17719,116.66190466471906,758.4095199824433,0.9773494308896306,0.9769860527755605
1.8496901129785333,0.1029332511525855,78675,0.23767676767676768,16723,124.71166745737946,759.132399519346,0.9773062314419501,0.9769421602886124
1.6698181881536391,0.1126845351999468,66197,0.22777777777777777,622,89.73850901368932,759.7038896833424,0.9772720499281975,0.976907430408329
1.7260577035373197,0.1101827774175428,182,0.09909090909090908,15409,116.3915804515086,762.1272859568801,0.9771268178743729,0.9767598684285073
1.7578037228804284,0.1030168739285152,79641,0.12878787878787878,412,86.85044617041412,763.1487404169649,0.9770654644199644,0.9766975306940815
1.6799119478123534,0.1059223183924428,80061,0.31686868686868686,2831,93.66963221877197,763.7912018346375,0.9770268330086841,0.97665827952754
