beta,diag,seed,infectiousness_2nd_factor,index,distance,distance_cum,r2,r2_adjusted
1.7250319200014843,0.1019900891087928,94757,0.6138383838383838,6861,104.51794104363135,459.10674140116913,0.9916996022036135,0.9915664407416395
1.8558556825116823,0.1017565341443303,68279,0.5841414141414141,15358,115.70220395480806,459.36260187350905,0.9916903479919409,0.9915570380666779
1.7956306628093457,0.1029851247881092,8863,0.5544444444444444,27055,130.38404810405297,460.472583331516,0.991650141395695,0.9915161864448238
1.8340592112701664,0.1042652328203622,47435,0.6336363636363637,12063,109.78615577567146,460.714662236834,0.991641359739512,0.9915072639064559
1.7729930996198502,0.1011916117289249,41786,0.5742424242424242,28557,136.08085831592922,460.8763391626869,0.9916354921755153,0.9915013022104165
1.829076771503384,0.1011380464353639,27700,0.5544444444444444,13355,109.46232228488486,461.84196431246914,0.9916004049304075,0.9914656520683285
1.797987245884351,0.1011892097088043,94023,0.5148484848484849,28351,133.68619973654722,464.3490066749363,0.9915089654431568,0.991372745637432
1.796490657855917,0.1030597675798174,93985,0.5544444444444444,25455,126.87001221722964,464.6816114287287,0.9914967971392978,0.9913603821201422
1.743860844976759,0.1060146840531369,50234,0.6039393939393939,17660,115.2128465059344,465.49543499372794,0.9914669867638246,0.9913300935033512
1.8566468953864532,0.10215087559974,25656,0.5742424242424242,28157,134.21251804507656,465.7037685052591,0.9914593471167417,0.9913223312950851
1.8299615394288105,0.1004770014703135,62705,0.5643434343434344,3056,92.53107586103168,466.0139482891043,0.9914479664053655,0.9913107680054516
1.7943074450918637,0.1051746737381286,63627,0.5643434343434344,17556,115.78860047517632,466.2670908395745,0.9914386728140687,0.9913013253191073
1.7885859719597552,0.1062092448438262,32314,0.5445454545454546,29154,142.75153239107453,466.7922450084191,0.9914193767982407,0.9912817197415279
1.881355384735299,0.1031088365937621,5790,0.5049494949494949,18850,117.92370414806346,466.8158095009208,0.9914185104465096,0.991280839491106
1.7456141888101255,0.1116823818597205,49821,0.6039393939393939,4860,99.90995946350894,467.15522045675567,0.9914060271056575,0.9912681558827536
1.8658961534002687,0.1016993778697085,37521,0.495050505050505,19049,118.9537725337032,468.8368586192856,0.9913440435772628,0.9912051779662029
1.8558556825116823,0.1017565341443303,68279,0.6435353535353535,15364,115.00869532344063,470.7016039913185,0.9912750504757714,0.991135078023511
1.7724861275218609,0.107308671446744,22251,0.6237373737373737,24862,127.32242536175627,471.495493085565,0.9912455945169154,0.9911051495091654
1.7405349282737417,0.102320954093021,43258,0.5742424242424242,18657,117.13667231059624,471.6683156626063,0.9912391756381808,0.9910986276537666
1.790182797685052,0.1015624320629042,67232,0.47525252525252526,12247,109.75882652433926,471.8601487729177,0.9912320479262116,0.991091385593477
1.8363798681393688,0.1003860235636768,5157,0.5148484848484849,551,82.83718971573094,472.04766708458584,0.991225077732739,0.9910843035787188
1.813339437057559,0.1006528121120139,65704,0.5346464646464646,15653,113.81564040148436,472.427772257305,0.9912109404476731,0.9910699394922882
1.7510697766917531,0.106375029384793,84210,0.5544444444444444,22055,121.25180411028944,473.04545236160976,0.9911879427471759,0.9910465728447242
1.8426160144567152,0.1027129695351673,29127,0.5148484848484849,24251,124.41864811996632,473.46699990601246,0.9911722302771445,0.9910306083029811
1.7423739982123614,0.1036960853992035,40149,0.6039393939393939,12960,111.2564604865713,473.8143096192853,0.9911592743808028,0.9910174445580349
1.797987245884351,0.1011892097088043,94023,0.5544444444444444,28355,134.92590559266222,473.8385801093026,0.9911583686494476,0.9910165242962302
1.9028225739704387,0.100020656275848,37998,0.47525252525252526,1447,82.915619758885,474.0748885988373,0.9911495476136405,0.9910075617464796
1.8852913445598012,0.1008280673455775,24115,0.5346464646464646,17153,114.69088891450794,474.4828764033535,0.9911343076990987,0.9909920773413302
1.818428717506593,0.1011056060852433,33288,0.594040404040404,9859,107.14009520249644,474.5692783988445,0.9911310785699193,0.9909887964079395
1.7977962902064133,0.1007459130795648,95469,0.495050505050505,7949,105.10470969466591,475.05157614726426,0.9911130427020637,0.9909704711946101
1.758391917528618,0.1041343939845796,83242,0.5643434343434344,14756,112.69427669584644,475.9306672195016,0.9910801213362834,0.9909370216785768
1.814986954439241,0.1008733400398122,59097,0.5643434343434344,6356,101.3804714922948,476.5249206494871,0.9910578324690208,0.9909143752359035
1.7543984703763496,0.1058469813346516,3941,0.6336363636363637,15563,115.73245007343446,477.4075826796219,0.9910246748254958,0.9908806856515733
1.815550968317187,0.1062667806812949,54372,0.5049494949494949,2050,87.92041856133307,479.00835065789823,0.990964384620939,0.9908194282244835
1.8127849445951332,0.104076330353632,99107,0.5346464646464646,19153,117.67327649045896,479.69260990763655,0.9909385515875039,0.9907931807573569
1.7854543528336482,0.1051690089112052,23588,0.5049494949494949,10250,108.01388799594244,479.72700570220144,0.9909372520599073,0.9907918603817241
1.7854543528336482,0.1051690089112052,23588,0.495050505050505,10249,106.82696288858914,480.14268712540024,0.9909215395898758,0.9907758958399808
1.791303001105759,0.1009380963861388,4691,0.5445454545454546,254,72.47758274114831,484.2045022508568,0.9907672896021236,0.9906191712534945
1.832184922584026,0.1012525755747345,59958,0.5841414141414141,5158,100.29955134495869,484.5255411224469,0.9907550425390164,0.990606727713439
1.848632402142795,0.1039989902163513,28687,0.46535353535353535,5846,102.3132444994293,484.5761034141077,0.9907531129374335,0.9906047671556811
1.7799591283538736,0.1026694289668325,54653,0.5544444444444444,19855,119.39430472179149,485.04020451917177,0.990735392106571,0.9905867620334144
1.8248042397900643,0.1013575406826147,9319,0.6039393939393939,1160,86.18004409374598,485.051543652837,0.9907349589307055,0.9905863219082035
1.7854544319252834,0.1023962363101967,75190,0.6039393939393939,6560,101.66120203892928,486.183093083254,0.9906916807237768,0.9905423493984897
1.7841657396958672,0.1012555062570434,43932,0.5544444444444444,23855,125.52688954961005,487.1149761606597,0.9906559634046826,0.9905060590742765
1.8340592112701664,0.1042652328203622,47435,0.5643434343434344,12056,108.57255638511973,488.15468859778457,0.9906160324658058,0.9904654875321021
1.8852913445598012,0.1008280673455775,24115,0.47525252525252526,17147,116.35291143757426,488.2714409014723,0.990611543188654,0.9904609262344612
1.684337588877433,0.1113011872937215,34264,0.6336363636363637,23163,123.17061337835418,488.5642230045094,0.9906002806161502,0.9904494829789762
1.8730510494858512,0.1021156218512388,43570,0.495050505050505,1549,84.82924024179398,489.2790614771901,0.990572754258877,0.9904215150223884
1.7570354123343046,0.1034344110147875,83757,0.4851515151515151,26348,127.9531164137865,489.3025648818939,0.9905718485275219,0.9904205947605838
1.7570354123343046,0.1034344110147875,83757,0.5643434343434344,26356,128.00390619039715,489.42823784493675,0.9905670048337528,0.9904156733604975
1.7906906298492056,0.1059753968078499,50574,0.45545454545454545,5745,99.36800289831731,489.6733605169879,0.9905575537239595,0.990406070628622
1.791303001105759,0.1009380963861388,4691,0.5247474747474747,252,73.1983606373804,490.1346753699436,0.9905397541338486,0.9903879854835895
